,age,edu_years,hours_per_week,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Other-service,occupation_Prof-specialty,occupation_Sales,occupation_Tech-support,race_Black,race_White,native_country_Europe,native_country_US,age^2,age edu_years,age hours_per_week,age sex_code,edu_years hours_per_week,edu_years sex_code,hours_per_week^2,hours_per_week sex_code,income_code
17184,28,9,40,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,784.0,252.0,1120.0,0.0,360.0,0.0,1600.0,0.0,0
17185,34,13,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1156.0,442.0,1360.0,34.0,520.0,13.0,1600.0,40.0,0
17186,47,9,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2209.0,423.0,1880.0,47.0,360.0,9.0,1600.0,40.0,0
17187,36,9,50,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1296.0,324.0,1800.0,0.0,450.0,0.0,2500.0,0.0,0
17188,56,13,52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3136.0,728.0,2912.0,56.0,676.0,13.0,2704.0,52.0,0
17189,42,10,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1764.0,420.0,1596.0,42.0,380.0,10.0,1444.0,38.0,0
17190,43,9,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1849.0,387.0,1505.0,0.0,315.0,0.0,1225.0,0.0,0
17191,53,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2809.0,477.0,2120.0,53.0,360.0,9.0,1600.0,40.0,0
17192,58,9,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3364.0,522.0,1392.0,58.0,216.0,9.0,576.0,24.0,0
17193,19,8,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,361.0,152.0,760.0,0.0,320.0,0.0,1600.0,0.0,0
17194,37,9,46,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1369.0,333.0,1702.0,0.0,414.0,0.0,2116.0,0.0,1
17195,41,10,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1681.0,410.0,615.0,41.0,150.0,10.0,225.0,15.0,0
17196,31,4,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,961.0,124.0,1240.0,31.0,160.0,4.0,1600.0,40.0,0
17197,31,13,35,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,961.0,403.0,1085.0,0.0,455.0,0.0,1225.0,0.0,0
17198,53,9,40,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2809.0,477.0,2120.0,0.0,360.0,0.0,1600.0,0.0,0
17199,19,10,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,361.0,190.0,475.0,0.0,250.0,0.0,625.0,0.0,0
17200,56,16,50,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3136.0,896.0,2800.0,0.0,800.0,0.0,2500.0,0.0,1
17201,55,10,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3025.0,550.0,2200.0,55.0,400.0,10.0,1600.0,40.0,1
17202,51,3,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2601.0,153.0,2040.0,51.0,120.0,3.0,1600.0,40.0,0
17203,62,10,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3844.0,620.0,2480.0,62.0,400.0,10.0,1600.0,40.0,0
17204,43,10,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1849.0,430.0,2150.0,0.0,500.0,0.0,2500.0,0.0,1
17205,28,9,45,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,784.0,252.0,1260.0,0.0,405.0,0.0,2025.0,0.0,0
17206,46,9,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2116.0,414.0,1840.0,0.0,360.0,0.0,1600.0,0.0,1
17207,62,13,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3844.0,806.0,2480.0,0.0,520.0,0.0,1600.0,0.0,0
17208,57,9,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3249.0,513.0,1710.0,57.0,270.0,9.0,900.0,30.0,0
17209,60,13,45,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3600.0,780.0,2700.0,60.0,585.0,13.0,2025.0,45.0,1
17210,23,10,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,529.0,230.0,920.0,0.0,400.0,0.0,1600.0,0.0,0
17211,47,10,60,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2209.0,470.0,2820.0,0.0,600.0,0.0,3600.0,0.0,1
17212,21,10,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,441.0,210.0,168.0,21.0,80.0,10.0,64.0,8.0,0
17213,51,9,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2601.0,459.0,2448.0,0.0,432.0,0.0,2304.0,0.0,0
17214,61,9,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3721.0,549.0,2440.0,0.0,360.0,0.0,1600.0,0.0,0
17215,52,13,30,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2704.0,676.0,1560.0,52.0,390.0,13.0,900.0,30.0,1
17216,76,13,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5776.0,988.0,3040.0,0.0,520.0,0.0,1600.0,0.0,0
17217,24,10,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,576.0,240.0,936.0,0.0,390.0,0.0,1521.0,0.0,0
17218,31,13,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,961.0,403.0,1705.0,0.0,715.0,0.0,3025.0,0.0,0
17219,43,13,50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1849.0,559.0,2150.0,0.0,650.0,0.0,2500.0,0.0,1
17220,58,10,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3364.0,580.0,2320.0,58.0,400.0,10.0,1600.0,40.0,0
17221,19,8,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,361.0,152.0,475.0,19.0,200.0,8.0,625.0,25.0,0
17222,44,10,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1936.0,440.0,1980.0,44.0,450.0,10.0,2025.0,45.0,0
17223,41,10,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1681.0,410.0,287.0,0.0,70.0,0.0,49.0,0.0,0
17224,21,10,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,441.0,210.0,420.0,0.0,200.0,0.0,400.0,0.0,0
17225,40,9,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1600.0,360.0,1400.0,0.0,315.0,0.0,1225.0,0.0,0
17226,25,10,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,625.0,250.0,750.0,0.0,300.0,0.0,900.0,0.0,0
17227,62,16,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3844.0,992.0,2480.0,62.0,640.0,16.0,1600.0,40.0,0
17228,42,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1764.0,378.0,1680.0,0.0,360.0,0.0,1600.0,0.0,0
17229,35,11,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1225.0,385.0,1400.0,0.0,440.0,0.0,1600.0,0.0,0
17230,19,9,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,361.0,171.0,228.0,19.0,108.0,9.0,144.0,12.0,0
17231,60,9,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3600.0,540.0,2400.0,60.0,360.0,9.0,1600.0,40.0,0
17232,20,9,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,400.0,180.0,800.0,0.0,360.0,0.0,1600.0,0.0,0
17233,23,12,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,529.0,276.0,575.0,0.0,300.0,0.0,625.0,0.0,0
17234,18,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,324.0,162.0,720.0,18.0,360.0,9.0,1600.0,40.0,0
17235,40,10,45,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1600.0,400.0,1800.0,0.0,450.0,0.0,2025.0,0.0,1
17236,19,10,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,361.0,190.0,285.0,19.0,150.0,10.0,225.0,15.0,0
17237,51,9,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2601.0,459.0,2040.0,51.0,360.0,9.0,1600.0,40.0,0
17238,41,13,50,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1681.0,533.0,2050.0,0.0,650.0,0.0,2500.0,0.0,0
17239,18,6,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,324.0,108.0,360.0,18.0,120.0,6.0,400.0,20.0,0
17240,41,10,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1681.0,410.0,1640.0,41.0,400.0,10.0,1600.0,40.0,0
17241,27,10,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,729.0,270.0,1080.0,27.0,400.0,10.0,1600.0,40.0,0
17242,25,8,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,625.0,200.0,1000.0,0.0,320.0,0.0,1600.0,0.0,0
17243,73,9,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5329.0,657.0,1460.0,73.0,180.0,9.0,400.0,20.0,0
17244,45,10,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2025.0,450.0,1800.0,0.0,400.0,0.0,1600.0,0.0,0
17245,25,10,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,625.0,250.0,1000.0,0.0,400.0,0.0,1600.0,0.0,1
17246,50,9,16,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2500.0,450.0,800.0,50.0,144.0,9.0,256.0,16.0,0
17247,44,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1936.0,396.0,1760.0,0.0,360.0,0.0,1600.0,0.0,0
17248,44,11,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1936.0,484.0,1760.0,44.0,440.0,11.0,1600.0,40.0,0
17249,49,9,45,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2401.0,441.0,2205.0,0.0,405.0,0.0,2025.0,0.0,1
17250,44,10,45,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1936.0,440.0,1980.0,0.0,450.0,0.0,2025.0,0.0,1
17251,42,9,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1764.0,378.0,1680.0,42.0,360.0,9.0,1600.0,40.0,0
17252,20,9,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,400.0,180.0,900.0,20.0,405.0,9.0,2025.0,45.0,0
17253,66,9,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4356.0,594.0,1188.0,66.0,162.0,9.0,324.0,18.0,0
17254,19,10,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,361.0,190.0,285.0,0.0,150.0,0.0,225.0,0.0,0
17255,60,10,55,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3600.0,600.0,3300.0,0.0,550.0,0.0,3025.0,0.0,0
17256,46,11,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2116.0,506.0,1840.0,0.0,440.0,0.0,1600.0,0.0,0
17257,42,11,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1764.0,462.0,1470.0,0.0,385.0,0.0,1225.0,0.0,0
17258,59,10,52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3481.0,590.0,3068.0,59.0,520.0,10.0,2704.0,52.0,0
17259,58,12,60,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3364.0,696.0,3480.0,0.0,720.0,0.0,3600.0,0.0,1
17260,47,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2209.0,423.0,1880.0,47.0,360.0,9.0,1600.0,40.0,0
17261,58,10,36,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,3364.0,580.0,2088.0,0.0,360.0,0.0,1296.0,0.0,0
17262,19,7,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,361.0,133.0,456.0,0.0,168.0,0.0,576.0,0.0,0
17263,28,10,70,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,784.0,280.0,1960.0,0.0,700.0,0.0,4900.0,0.0,0
17264,37,9,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1369.0,333.0,1480.0,37.0,360.0,9.0,1600.0,40.0,0
17265,30,9,50,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,900.0,270.0,1500.0,0.0,450.0,0.0,2500.0,0.0,0
17266,36,10,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1296.0,360.0,1440.0,0.0,400.0,0.0,1600.0,0.0,0
17267,45,7,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2025.0,315.0,3420.0,0.0,532.0,0.0,5776.0,0.0,1
17268,45,10,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2025.0,450.0,1800.0,0.0,400.0,0.0,1600.0,0.0,0
17269,53,16,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2809.0,848.0,2120.0,53.0,640.0,16.0,1600.0,40.0,1
17270,37,9,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1369.0,333.0,1480.0,37.0,360.0,9.0,1600.0,40.0,0
17271,26,10,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,676.0,260.0,1040.0,26.0,400.0,10.0,1600.0,40.0,0
17272,53,5,40,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2809.0,265.0,2120.0,0.0,200.0,0.0,1600.0,0.0,0
17273,44,9,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1936.0,396.0,660.0,44.0,135.0,9.0,225.0,15.0,0
17274,27,13,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,729.0,351.0,1080.0,0.0,520.0,0.0,1600.0,0.0,0
17275,22,10,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,484.0,220.0,880.0,0.0,400.0,0.0,1600.0,0.0,0
17276,41,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1681.0,369.0,1640.0,0.0,360.0,0.0,1600.0,0.0,0
17277,53,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2809.0,477.0,2120.0,0.0,360.0,0.0,1600.0,0.0,0
17278,58,9,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3364.0,522.0,2320.0,0.0,360.0,0.0,1600.0,0.0,0
17279,32,13,60,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1024.0,416.0,1920.0,0.0,780.0,0.0,3600.0,0.0,1
17280,32,10,38,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1024.0,320.0,1216.0,0.0,380.0,0.0,1444.0,0.0,0
17281,47,14,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2209.0,658.0,1880.0,47.0,560.0,14.0,1600.0,40.0,1
17282,27,9,40,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,729.0,243.0,1080.0,0.0,360.0,0.0,1600.0,0.0,0
17283,25,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,625.0,250.0,1000.0,0.0,400.0,0.0,1600.0,0.0,0
17284,40,6,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1600.0,240.0,1600.0,40.0,240.0,6.0,1600.0,40.0,0
17285,23,9,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,529.0,207.0,920.0,0.0,360.0,0.0,1600.0,0.0,0
17286,44,5,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1936.0,220.0,1760.0,0.0,200.0,0.0,1600.0,0.0,0
17287,19,9,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,361.0,171.0,1140.0,0.0,540.0,0.0,3600.0,0.0,0
17288,42,13,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1764.0,546.0,1680.0,0.0,520.0,0.0,1600.0,0.0,0
17289,60,10,15,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,3600.0,600.0,900.0,0.0,150.0,0.0,225.0,0.0,0
17290,41,9,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1681.0,369.0,1845.0,0.0,405.0,0.0,2025.0,0.0,1
17291,45,9,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025.0,405.0,1800.0,45.0,360.0,9.0,1600.0,40.0,0
17292,52,14,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2704.0,728.0,2080.0,52.0,560.0,14.0,1600.0,40.0,0
17293,28,16,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,784.0,448.0,504.0,0.0,288.0,0.0,324.0,0.0,0
17294,17,7,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,289.0,119.0,340.0,0.0,140.0,0.0,400.0,0.0,0
17295,27,11,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,729.0,297.0,1080.0,0.0,440.0,0.0,1600.0,0.0,0
17296,35,11,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1225.0,385.0,2100.0,0.0,660.0,0.0,3600.0,0.0,0
17297,40,10,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1600.0,400.0,1600.0,40.0,400.0,10.0,1600.0,40.0,0
17298,23,12,25,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,529.0,276.0,575.0,23.0,300.0,12.0,625.0,25.0,0
17299,51,7,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2601.0,357.0,2040.0,0.0,280.0,0.0,1600.0,0.0,0
17300,28,9,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,784.0,252.0,1260.0,28.0,405.0,9.0,2025.0,45.0,0
17301,53,9,50,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2809.0,477.0,2650.0,0.0,450.0,0.0,2500.0,0.0,1
17302,29,13,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,841.0,377.0,1015.0,29.0,455.0,13.0,1225.0,35.0,0
17303,19,9,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,361.0,171.0,855.0,0.0,405.0,0.0,2025.0,0.0,0
17304,30,13,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,900.0,390.0,1500.0,30.0,650.0,13.0,2500.0,50.0,0
17305,23,4,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,529.0,92.0,920.0,23.0,160.0,4.0,1600.0,40.0,0
17306,66,13,15,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,4356.0,858.0,990.0,0.0,195.0,0.0,225.0,0.0,1
17307,27,7,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,729.0,189.0,1080.0,0.0,280.0,0.0,1600.0,0.0,0
17308,35,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1225.0,315.0,1400.0,0.0,360.0,0.0,1600.0,0.0,0
17309,17,8,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,289.0,136.0,255.0,0.0,120.0,0.0,225.0,0.0,0
17310,27,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,729.0,243.0,1080.0,0.0,360.0,0.0,1600.0,0.0,0
17311,27,15,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,729.0,405.0,1350.0,0.0,750.0,0.0,2500.0,0.0,0
17312,44,13,40,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1936.0,572.0,1760.0,44.0,520.0,13.0,1600.0,40.0,1
17313,64,9,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4096.0,576.0,1024.0,0.0,144.0,0.0,256.0,0.0,0
17314,62,9,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3844.0,558.0,930.0,62.0,135.0,9.0,225.0,15.0,0
17315,26,10,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,676.0,260.0,1040.0,0.0,400.0,0.0,1600.0,0.0,0
17316,40,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1600.0,360.0,1600.0,0.0,360.0,0.0,1600.0,0.0,0
17317,40,16,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1600.0,640.0,1600.0,0.0,640.0,0.0,1600.0,0.0,1
17318,35,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1225.0,315.0,1400.0,35.0,360.0,9.0,1600.0,40.0,0
17319,25,13,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,625.0,325.0,1000.0,0.0,520.0,0.0,1600.0,0.0,0
17320,52,10,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2704.0,520.0,1248.0,52.0,240.0,10.0,576.0,24.0,0
17321,46,10,40,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2116.0,460.0,1840.0,46.0,400.0,10.0,1600.0,40.0,1
17322,30,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,900.0,270.0,1200.0,0.0,360.0,0.0,1600.0,0.0,0
17323,52,10,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2704.0,520.0,2080.0,0.0,400.0,0.0,1600.0,0.0,1
17324,28,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,784.0,252.0,1120.0,0.0,360.0,0.0,1600.0,0.0,0
17325,17,6,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,289.0,102.0,425.0,17.0,150.0,6.0,625.0,25.0,0
17326,46,10,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2116.0,460.0,1840.0,46.0,400.0,10.0,1600.0,40.0,0
17327,45,13,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2025.0,585.0,1800.0,0.0,520.0,0.0,1600.0,0.0,1
17328,21,10,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,441.0,210.0,672.0,21.0,320.0,10.0,1024.0,32.0,0
17329,18,9,40,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,324.0,162.0,720.0,18.0,360.0,9.0,1600.0,40.0,0
17330,17,7,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,289.0,119.0,255.0,0.0,105.0,0.0,225.0,0.0,0
17331,23,10,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,529.0,230.0,920.0,0.0,400.0,0.0,1600.0,0.0,0
17332,41,13,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1681.0,533.0,1640.0,0.0,520.0,0.0,1600.0,0.0,1
17333,19,10,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,361.0,190.0,950.0,0.0,500.0,0.0,2500.0,0.0,0
17334,69,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4761.0,621.0,2760.0,0.0,360.0,0.0,1600.0,0.0,0
17335,23,12,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,529.0,276.0,736.0,23.0,384.0,12.0,1024.0,32.0,0
17336,28,10,54,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,784.0,280.0,1512.0,0.0,540.0,0.0,2916.0,0.0,0
17337,37,12,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1369.0,444.0,1665.0,0.0,540.0,0.0,2025.0,0.0,1
17338,57,9,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3249.0,513.0,1710.0,0.0,270.0,0.0,900.0,0.0,0
17339,30,10,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,900.0,300.0,1200.0,0.0,400.0,0.0,1600.0,0.0,0
17340,48,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2304.0,432.0,1920.0,48.0,360.0,9.0,1600.0,40.0,0
17341,73,9,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5329.0,657.0,2336.0,73.0,288.0,9.0,1024.0,32.0,0
17342,25,3,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,625.0,75.0,1000.0,0.0,120.0,0.0,1600.0,0.0,0
17343,33,14,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1089.0,462.0,1320.0,0.0,560.0,0.0,1600.0,0.0,1
17344,36,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1296.0,324.0,1440.0,0.0,360.0,0.0,1600.0,0.0,0
17345,28,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,784.0,252.0,1120.0,0.0,360.0,0.0,1600.0,0.0,0
17346,57,9,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3249.0,513.0,2280.0,57.0,360.0,9.0,1600.0,40.0,0
17347,31,10,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,961.0,310.0,1240.0,31.0,400.0,10.0,1600.0,40.0,0
17348,40,9,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1600.0,360.0,1920.0,40.0,432.0,9.0,2304.0,48.0,0
17349,32,10,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1024.0,320.0,1280.0,32.0,400.0,10.0,1600.0,40.0,0
17350,26,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,676.0,234.0,1040.0,26.0,360.0,9.0,1600.0,40.0,0
17351,27,10,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,729.0,270.0,1080.0,27.0,400.0,10.0,1600.0,40.0,0
17352,17,6,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,289.0,102.0,306.0,17.0,108.0,6.0,324.0,18.0,0
